51 1 1 2 2 1 0 1 4 1 2 999 0 1 1.1 93.994 -36.4 4.857 5191 0
32 0 2 6 0 1 0 0 4 0 7 999 0 1 -1.8 92.893 -46.2 1.244 5099.1 0
51 11 1 7 2 1 0 0 7 4 2 999 0 1 1.4 93.444 -36.1 4.963 5228.1 0
32 9 1 6 0 1 0 0 7 1 3 999 0 1 1.4 93.444 -36.1 4.968 5228.1 0
38 4 1 3 0 0 0 1 4 1 1 999 0 1 1.1 93.994 -36.4 4.857 5191 0
26 7 2 3 0 0 0 0 6 4 7 999 0 1 1.4 93.918 -42.7 4.957 5228.1 1
32 1 2 3 0 0 0 1 6 3 4 999 0 1 1.4 93.918 -42.7 4.968 5228.1 0
35 0 0 6 0 2 2 1 4 1 1 999 0 1 1.1 93.994 -36.4 4.857 5191 0
59 9 0 6 0 0 0 0 6 0 1 999 0 1 1.4 93.918 -42.7 4.96 5228.1 0
52 7 1 3 2 0 0 0 6 0 2 999 0 1 1.4 93.918 -42.7 4.962 5228.1 0
35 4 2 3 0 1 0 0 4 4 2 999 1 0 -1.8 92.893 -46.2 1.313 5099.1 0
33 6 2 6 0 2 2 1 5 3 3 999 0 1 1.4 94.465 -41.8 4.866 5228.1 0
23 1 2 2 0 1 0 0 6 1 1 999 0 1 1.4 93.918 -42.7 4.961 5228.1 0
31 0 2 6 0 1 0 0 7 1 2 999 0 1 1.4 93.444 -36.1 4.963 5228.1 1
29 7 2 3 0 1 0 0 4 3 2 999 1 0 -1.8 92.893 -46.2 1.266 5099.1 0
57 1 1 0 0 0 0 0 4 1 2 999 1 0 -1.8 92.893 -46.2 1.344 5099.1 0
41 6 1 0 2 0 0 0 6 2 1 999 0 1 1.4 93.918 -42.7 4.962 5228.1 0
58 5 1 5 2 0 0 1 4 1 2 999 0 1 1.1 93.994 -36.4 4.857 5191 0
52 4 1 6 2 1 0 1 4 1 1 999 0 1 1.1 93.994 -36.4 4.856 5191 0
34 11 1 1 0 1 0 0 7 2 1 999 0 1 1.4 93.444 -36.1 4.965 5228.1 0
39 0 1 3 2 1 0 1 4 1 5 999 0 1 1.1 93.994 -36.4 4.856 5191 0
32 9 1 6 0 0 0 0 7 3 1 999 0 1 1.4 93.444 -36.1 4.968 5228.1 0
27 0 2 6 0 1 0 0 4 2 2 999 0 1 -1.8 92.893 -46.2 1.27 5099.1 0
41 1 1 2 0 1 0 0 6 1 2 999 0 1 1.4 93.918 -42.7 4.961 5228.1 0
71 5 1 7 0 1 1 0 11 3 1 999 1 0 -3 92.713 -33 0.714 5023.5 0
46 4 1 6 0 0 0 0 6 0 2 999 0 1 1.4 93.918 -42.7 4.962 5228.1 1
35 2 1 3 0 0 0 1 4 1 4 999 0 1 1.1 93.994 -36.4 4.857 5191 0
51 6 1 6 0 1 1 0 10 1 2 999 0 1 -0.1 93.2 -42 4.153 5195.8 0
24 7 2 3 0 1 0 1 4 3 7 999 0 1 1.1 93.994 -36.4 4.86 5191 0
54 9 1 3 0 0 0 0 3 0 3 999 2 0 -1.8 93.075 -47.1 1.405 5099.1 0
56 1 1 0 2 0 0 1 4 4 1 999 0 1 1.1 93.994 -36.4 4.855 5191 0
54 4 1 3 0 0 0 0 7 2 3 999 1 0 -1.7 94.027 -38.3 0.894 4991.6 0
50 7 1 1 0 1 0 1 4 0 4 999 0 1 1.1 93.994 -36.4 4.858 5191 0
31 10 2 5 0 0 0 1 6 4 1 999 0 1 1.4 93.918 -42.7 4.959 5228.1 0
56 5 1 0 0 1 0 0 5 2 2 3 2 2 -1.7 94.055 -39.8 0.767 4991.6 1
44 1 2 1 0 0 1 1 4 1 6 999 0 1 1.1 93.994 -36.4 4.857 5191 0
32 9 1 6 0 1 0 0 10 3 1 999 0 1 -0.1 93.2 -42 4.076 5195.8 0
52 0 1 6 0 0 0 1 4 4 1 999 0 1 1.1 93.994 -36.4 4.855 5191 0
31 1 1 2 0 1 0 0 10 1 2 999 0 1 -0.1 93.2 -42 4.153 5195.8 0
35 0 1 6 0 1 0 1 4 0 6 999 0 1 1.1 93.994 -36.4 4.858 5191 0
41 6 1 0 0 0 0 1 5 0 1 999 0 1 1.4 94.465 -41.8 4.865 5228.1 0
51 9 1 3 2 2 2 0 7 2 1 999 0 1 1.4 93.444 -36.1 4.967 5228.1 1
56 0 0 3 0 1 0 1 4 1 6 999 0 1 1.1 93.994 -36.4 4.856 5191 0
45 9 0 6 2 1 0 0 4 1 1 999 0 1 -1.8 92.893 -46.2 1.344 5099.1 0
50 2 1 6 2 0 0 0 10 0 1 999 0 1 -0.1 93.2 -42 4.191 5195.8 0
37 9 1 2 0 0 0 1 4 4 3 999 0 1 1.1 93.994 -36.4 4.859 5191 0
26 0 2 6 0 1 0 0 6 0 9 999 0 1 1.4 93.918 -42.7 4.96 5228.1 0
25 7 2 3 0 1 0 1 9 3 1 999 0 1 -0.1 93.798 -40.4 4.921 5195.8 1
56 9 1 0 2 0 0 1 5 2 1 999 0 1 1.4 94.465 -41.8 4.959 5228.1 0
25 9 2 5 0 1 0 0 10 2 1 999 0 1 -3.4 92.649 -30.1 0.716 5017.5 1
33 7 2 3 0 0 0 1 5 0 3 999 0 1 1.4 94.465 -41.8 4.865 5228.1 0
52 2 1 2 2 1 0 1 4 2 2 999 0 1 1.1 93.994 -36.4 4.857 5191 0
48 1 1 2 2 0 0 0 7 3 2 999 0 1 1.4 93.444 -36.1 4.968 5228.1 0
23 9 2 5 0 0 1 0 3 1 4 999 0 1 -1.8 93.075 -47.1 1.423 5099.1 0
47 4 1 5 0 0 0 1 4 1 1 999 0 1 1.1 93.994 -36.4 4.857 5191 0
71 5 1 0 0 1 1 0 9 1 1 6 1 2 -3.4 92.431 -26.9 0.728 5017.5 0
32 9 1 6 0 1 0 0 7 3 1 999 0 1 1.4 93.444 -36.1 4.968 5228.1 0
36 0 2 3 2 1 0 1 5 4 3 999 0 1 1.4 94.465 -41.8 4.959 5228.1 0
30 0 0 3 0 1 0 1 4 2 4 999 1 0 -1.8 92.893 -46.2 1.334 5099.1 0
25 7 2 3 0 0 0 0 4 4 2 999 0 1 -1.8 92.893 -46.2 1.25 5099.1 0
49 2 1 5 0 2 2 1 4 1 2 999 0 1 1.1 93.994 -36.4 4.857 5191 0
34 2 1 2 2 1 0 0 7 2 10 999 0 1 1.4 93.444 -36.1 4.964 5228.1 0
34 4 2 2 0 0 0 1 4 1 3 999 0 1 1.1 93.994 -36.4 4.856 5191 0
33 0 1 6 0 1 0 0 10 4 2 999 1 0 -0.1 93.2 -42 4.021 5195.8 0
34 6 1 0 2 0 0 0 4 0 2 999 0 1 -1.8 92.893 -46.2 1.354 5099.1 0
32 0 2 6 0 0 0 0 6 1 1 999 0 1 1.4 93.918 -42.7 4.962 5228.1 0
30 0 2 6 0 1 1 0 3 1 1 999 0 1 -1.8 93.075 -47.1 1.423 5099.1 0
53 6 1 0 0 0 0 0 7 1 11 999 0 1 1.4 93.444 -36.1 4.963 5228.1 0
35 0 1 6 0 1 0 1 4 3 5 999 0 1 1.1 93.994 -36.4 4.86 5191 0
34 4 1 6 0 1 0 1 6 3 1 999 0 1 1.4 93.918 -42.7 4.966 5228.1 0
30 0 1 6 0 1 0 1 9 2 2 999 0 1 -3.4 92.431 -26.9 0.735 5017.5 0
47 1 1 5 2 0 0 1 4 0 1 999 0 1 1.1 93.994 -36.4 4.858 5191 0
49 1 0 1 2 1 0 0 6 0 4 999 0 1 1.4 93.918 -42.7 4.962 5228.1 0
36 1 1 0 0 0 0 1 5 0 2 999 0 1 1.4 94.465 -41.8 4.961 5228.1 0
34 9 1 2 0 0 0 0 4 0 2 999 0 1 -1.8 92.893 -46.2 1.299 5099.1 0
31 1 2 0 0 0 0 1 5 4 3 999 0 1 1.4 94.465 -41.8 4.959 5228.1 0
31 2 2 6 0 1 0 0 10 3 1 999 0 1 -0.1 93.2 -42 4.076 5195.8 0
33 4 2 6 0 1 0 0 6 4 2 999 0 1 1.4 93.918 -42.7 4.957 5228.1 1
37 4 1 6 0 1 0 0 7 1 1 999 0 1 1.4 93.444 -36.1 4.968 5228.1 0
47 4 0 6 0 0 0 1 4 0 2 999 0 1 1.1 93.994 -36.4 4.857 5191 0
53 1 1 1 0 1 0 0 7 0 6 999 0 1 1.4 93.444 -36.1 4.965 5228.1 0
28 2 1 0 2 0 0 1 4 2 1 999 0 1 1.1 93.994 -36.4 4.859 5191 0
45 0 1 3 0 0 0 1 5 4 5 999 0 1 1.4 94.465 -41.8 4.967 5228.1 0
40 0 1 6 2 1 0 0 6 2 1 999 0 1 1.4 93.918 -42.7 4.963 5228.1 0
34 10 2 6 0 0 0 0 10 4 5 999 1 0 -3.4 92.649 -30.1 0.716 5017.5 1
34 3 1 1 0 1 0 1 4 0 2 999 0 1 1.1 93.994 -36.4 4.857 5191 0
34 9 0 6 0 1 0 0 10 4 1 999 0 1 -0.1 93.2 -42 4.021 5195.8 0
30 0 2 6 0 0 0 0 5 3 1 999 0 1 -1.7 94.055 -39.8 0.742 4991.6 0
29 1 2 3 0 0 0 0 4 2 1 999 0 1 -1.8 92.893 -46.2 1.281 5099.1 0
32 9 1 6 0 1 0 0 7 0 1 999 0 1 1.4 93.444 -36.1 4.97 5228.1 0
27 7 2 6 0 2 2 0 6 2 9 999 0 1 1.4 93.918 -42.7 4.963 5228.1 0
31 0 1 3 2 0 0 1 4 1 1 999 0 1 1.1 93.994 -36.4 4.857 5191 0
26 7 2 2 0 1 1 1 4 1 2 999 0 1 1.1 93.994 -36.4 4.857 5191 0
43 1 1 0 0 1 0 1 4 0 6 999 0 1 1.1 93.994 -36.4 4.857 5191 0
31 1 1 5 0 0 0 0 7 3 1 999 0 1 -2.9 92.201 -31.4 0.873 5076.2 1
49 1 1 2 2 1 0 0 7 1 1 999 0 1 1.4 93.444 -36.1 4.963 5228.1 0
38 0 1 6 0 1 1 0 4 4 1 999 0 1 -1.8 92.893 -46.2 1.259 5099.1 0
48 1 1 0 2 1 0 0 6 3 1 999 0 1 1.4 93.918 -42.7 4.962 5228.1 0
34 1 0 1 0 1 0 0 6 3 2 999 0 1 1.4 93.918 -42.7 4.962 5228.1 1
27 0 1 3 0 0 1 0 4 3 1 999 1 0 -1.8 92.893 -46.2 1.327 5099.1 0
31 4 1 6 0 1 1 0 7 0 2 999 0 1 1.4 93.444 -36.1 4.963 5228.1 0
36 1 1 1 2 0 0 0 6 0 1 999 0 1 1.4 93.918 -42.7 4.96 5228.1 0
37 4 1 6 0 0 0 1 4 2 2 999 0 1 1.1 93.994 -36.4 4.857 5191 0
57 0 1 6 0 1 1 1 6 1 1 999 0 1 1.4 93.918 -42.7 4.961 5228.1 0
33 9 1 5 2 1 0 0 7 1 7 999 0 1 1.4 93.444 -36.1 4.965 5228.1 1
58 5 1 3 2 1 0 0 4 1 1 999 1 0 -1.8 92.893 -46.2 1.344 5099.1 0
26 0 2 3 0 0 0 0 7 2 4 999 0 1 -2.9 92.201 -31.4 0.854 5076.2 0
33 7 1 5 0 1 1 0 6 3 4 999 0 1 1.4 93.918 -42.7 4.968 5228.1 1
40 0 2 6 0 0 0 0 7 3 7 999 0 1 1.4 93.444 -36.1 4.962 5228.1 0
30 0 2 6 0 1 0 0 7 2 1 999 0 1 1.4 93.444 -36.1 4.967 5228.1 0
49 11 1 1 0 0 0 1 5 2 9 999 0 1 1.4 94.465 -41.8 4.962 5228.1 0
30 7 2 6 0 1 0 1 8 0 1 999 0 1 -1.1 94.199 -37.5 0.882 4963.6 0
49 9 1 3 0 0 0 1 5 2 3 999 0 1 1.4 94.465 -41.8 4.962 5228.1 0
36 9 1 5 2 1 0 1 4 3 2 999 0 1 1.1 93.994 -36.4 4.86 5191 0
31 0 2 2 0 1 1 0 4 4 4 999 0 1 -1.8 92.893 -46.2 1.25 5099.1 0
46 0 1 6 0 0 0 1 6 0 1 999 0 1 1.4 93.918 -42.7 4.96 5228.1 0
44 7 1 3 0 1 0 1 5 3 3 999 0 1 1.4 94.465 -41.8 4.958 5228.1 0
40 1 1 7 2 1 0 1 5 0 2 999 0 1 1.4 94.465 -41.8 4.96 5228.1 0
31 1 1 2 0 1 1 1 4 4 1 999 0 1 1.1 93.994 -36.4 4.859 5191 0
29 1 1 1 0 0 0 0 4 3 4 999 0 1 -1.8 92.893 -46.2 1.266 5099.1 0
31 9 2 5 0 0 0 0 6 3 5 999 0 1 1.4 93.918 -42.7 4.963 5228.1 0
25 0 2 3 0 1 0 0 6 2 11 999 0 1 1.4 93.918 -42.7 4.963 5228.1 0
35 4 1 6 2 0 1 0 7 3 2 999 0 1 1.4 93.444 -36.1 4.963 5228.1 0
32 0 2 6 0 1 1 0 7 1 2 999 0 1 1.4 93.444 -36.1 4.963 5228.1 0
43 10 0 2 0 0 0 0 6 0 7 999 0 1 1.4 93.918 -42.7 4.962 5228.1 0
34 3 1 6 0 0 0 0 7 3 3 4 1 2 -2.9 92.201 -31.4 0.873 5076.2 0
34 9 0 5 0 1 0 1 4 2 2 999 0 1 1.1 93.994 -36.4 4.856 5191 0
41 2 1 6 0 1 0 0 7 3 1 999 0 1 -1.7 94.027 -38.3 0.904 4991.6 1
36 7 1 3 0 2 2 0 6 3 1 999 0 1 1.4 93.918 -42.7 4.963 5228.1 0
45 7 1 1 0 1 1 1 5 3 1 999 0 1 1.4 94.465 -41.8 4.961 5228.1 0
57 9 1 3 0 1 0 0 4 0 1 999 0 1 -1.8 92.893 -46.2 1.299 5099.1 0
38 10 0 3 0 0 0 1 4 1 3 999 0 1 1.1 93.994 -36.4 4.857 5191 0
41 7 1 3 0 0 0 0 2 2 2 999 0 1 -1.8 92.843 -50 1.778 5099.1 1
30 0 1 3 0 1 0 1 4 4 4 999 0 1 1.1 93.994 -36.4 4.855 5191 0
36 1 1 1 0 1 0 0 4 1 5 999 0 1 -1.8 92.893 -46.2 1.344 5099.1 0
32 0 2 6 0 1 0 1 4 2 1 999 0 1 -1.8 92.893 -46.2 1.27 5099.1 0
54 4 1 6 0 1 0 0 3 3 1 999 0 1 -1.8 93.075 -47.1 1.365 5099.1 0
48 0 0 6 0 1 0 0 7 4 1 4 1 2 -2.9 92.201 -31.4 0.881 5076.2 0
41 0 0 6 2 0 0 0 7 3 1 999 0 1 1.4 93.444 -36.1 4.964 5228.1 0
73 5 1 6 0 0 0 1 7 0 4 999 0 1 -2.9 92.201 -31.4 0.821 5076.2 0
42 0 1 6 0 1 0 0 10 0 2 999 1 0 -0.1 93.2 -42 4.191 5195.8 0
58 11 1 3 2 0 0 0 6 3 2 999 0 1 1.4 93.918 -42.7 4.968 5228.1 0
52 9 1 2 0 1 1 1 5 3 3 999 0 1 1.4 94.465 -41.8 4.955 5228.1 0
45 1 2 3 0 0 0 0 4 4 1 999 0 1 -1.8 92.893 -46.2 1.25 5099.1 0
29 6 1 6 0 1 1 0 2 2 1 999 1 0 -1.8 92.843 -50 1.663 5099.1 0
32 1 0 2 0 1 1 0 10 3 6 999 1 0 -0.1 93.2 -42 4.076 5195.8 0
57 2 2 6 0 1 1 0 3 0 1 999 1 0 -1.8 93.075 -47.1 1.405 5099.1 0
42 10 0 3 0 0 0 1 4 4 2 999 0 1 1.1 93.994 -36.4 4.864 5191 0
40 3 2 5 0 0 0 1 4 0 4 999 0 1 1.1 93.994 -36.4 4.857 5191 0
54 7 1 0 0 0 0 0 7 2 1 999 0 1 1.4 93.444 -36.1 4.965 5228.1 0
36 0 2 6 0 1 0 1 10 2 1 999 0 1 -0.1 93.2 -42 4.12 5195.8 0
60 5 1 6 0 1 0 0 4 1 1 3 1 2 -1.8 92.893 -46.2 1.266 5099.1 1
35 7 1 1 0 0 0 0 4 0 2 3 2 2 -1.8 92.893 -46.2 1.354 5099.1 1
50 10 1 5 2 0 0 0 6 3 3 999 0 1 1.4 93.918 -42.7 4.962 5228.1 0
35 7 2 3 2 1 0 0 6 1 1 999 0 1 1.4 93.918 -42.7 4.961 5228.1 0
55 0 1 3 0 0 0 1 4 3 1 999 0 1 1.1 93.994 -36.4 4.855 5191 0
35 9 2 6 0 0 0 1 6 4 9 999 0 1 1.4 93.918 -42.7 4.957 5228.1 0
60 5 1 6 0 0 0 0 7 2 1 999 0 1 -2.9 92.201 -31.4 0.879 5076.2 1
49 2 1 6 0 0 0 1 5 0 2 999 0 1 1.4 94.465 -41.8 4.961 5228.1 0
27 0 1 3 0 0 0 0 4 4 3 999 0 1 -1.8 92.893 -46.2 1.25 5099.1 0
50 2 1 6 0 0 0 1 10 1 1 999 0 1 -0.1 93.2 -42 4.7 5195.8 1
44 1 2 5 0 1 0 0 4 0 1 999 0 1 -1.8 92.893 -46.2 1.264 5099.1 0
51 0 0 2 0 1 0 0 4 2 1 999 0 1 -1.8 92.893 -46.2 1.281 5099.1 0
44 0 1 3 0 1 0 0 6 2 1 999 0 1 1.4 93.918 -42.7 4.962 5228.1 0
46 3 1 0 0 0 0 1 5 4 10 999 0 1 1.4 94.465 -41.8 4.959 5228.1 0
43 10 1 5 0 1 0 1 5 3 1 999 0 1 1.4 94.465 -41.8 4.961 5228.1 0
40 4 1 6 0 1 0 0 10 4 1 999 1 0 -0.1 93.2 -42 4.021 5195.8 0
24 7 2 3 0 1 0 0 6 3 2 999 0 1 1.4 93.918 -42.7 4.962 5228.1 0
36 1 1 2 2 0 0 1 4 3 2 999 0 1 1.1 93.994 -36.4 4.855 5191 0
31 9 0 3 0 1 0 0 7 4 3 999 0 1 1.4 93.444 -36.1 4.964 5228.1 0
47 9 1 5 0 0 0 0 7 1 1 999 0 1 1.4 93.444 -36.1 4.966 5228.1 0
38 10 1 5 0 0 0 1 5 1 1 999 0 1 1.4 94.465 -41.8 4.864 5228.1 0
50 0 1 6 0 1 0 0 10 4 1 999 0 1 -0.1 93.2 -42 4.021 5195.8 0
46 9 1 5 0 1 0 0 10 1 2 999 0 1 -0.1 93.2 -42 4.153 5195.8 0
25 0 2 6 0 1 0 0 5 1 2 999 0 1 -2.9 92.963 -40.8 1.262 5076.2 0
63 5 1 3 0 0 0 0 9 2 1 999 0 1 -3.4 92.431 -26.9 0.74 5017.5 0
55 4 1 6 0 1 0 0 7 2 7 999 0 1 1.4 93.444 -36.1 4.964 5228.1 0
51 4 1 6 2 0 0 0 6 0 2 999 0 1 1.4 93.918 -42.7 4.962 5228.1 0
51 5 1 2 2 1 0 0 6 4 1 999 0 1 1.4 93.918 -42.7 4.962 5228.1 0
42 1 0 0 0 1 0 1 4 2 1 999 0 1 1.1 93.994 -36.4 4.858 5191 0
40 0 0 5 0 0 0 1 4 0 1 999 0 1 1.1 93.994 -36.4 4.858 5191 0
29 7 1 3 0 1 0 0 10 3 4 999 0 1 -0.1 93.2 -42 4.076 5195.8 0
30 7 1 7 0 1 0 1 5 2 10 999 0 1 1.4 94.465 -41.8 4.959 5228.1 0
40 3 1 0 2 1 0 1 5 3 1 999 0 1 1.4 94.465 -41.8 4.866 5228.1 0
48 6 1 3 0 0 0 0 7 4 3 999 0 1 1.4 93.444 -36.1 4.964 5228.1 0
43 0 2 3 0 1 0 0 6 4 1 999 0 1 1.4 93.918 -42.7 4.962 5228.1 0
35 9 1 6 0 1 0 0 7 1 12 999 0 1 1.4 93.444 -36.1 4.965 5228.1 0
44 0 1 6 0 1 0 1 4 2 1 999 0 1 1.1 93.994 -36.4 4.859 5191 0
56 4 1 0 2 1 0 0 6 1 2 999 0 1 1.4 93.918 -42.7 4.961 5228.1 0
39 1 1 2 2 1 0 1 4 1 2 999 0 1 1.1 93.994 -36.4 4.857 5191 0
29 2 1 6 0 0 0 0 10 3 5 999 0 1 -0.1 93.2 -42 4.076 5195.8 0
36 0 1 6 0 0 0 0 4 3 1 999 0 1 -1.8 92.893 -46.2 1.266 5099.1 0
43 6 1 3 0 1 0 1 9 2 1 999 0 1 -0.1 93.798 -40.4 4.936 5195.8 1
38 9 1 5 0 1 0 0 10 2 1 999 0 1 -0.1 93.2 -42 4.12 5195.8 0
56 5 1 0 2 0 0 0 7 2 2 999 0 1 1.4 93.444 -36.1 4.964 5228.1 0
69 5 1 2 0 1 0 0 8 2 1 5 1 2 -3.4 92.379 -29.8 0.781 5017.5 0
37 1 3 1 2 0 0 1 5 0 4 999 0 1 1.4 94.465 -41.8 4.961 5228.1 0
32 7 2 3 0 1 0 0 6 2 1 999 0 1 1.4 93.918 -42.7 4.963 5228.1 0
52 7 1 0 0 1 0 0 6 4 3 999 0 1 1.4 93.918 -42.7 4.963 5228.1 0
35 1 1 2 0 0 0 0 3 1 1 999 1 0 -1.8 93.075 -47.1 1.453 5099.1 0
59 1 1 0 0 1 0 1 4 2 1 999 0 1 1.1 93.994 -36.4 4.859 5191 0
53 6 0 2 0 1 0 1 5 3 2 999 0 1 1.4 94.465 -41.8 4.961 5228.1 0
36 4 1 6 0 1 0 1 4 3 3 999 0 1 1.1 93.994 -36.4 4.86 5191 0
45 7 0 3 0 0 0 0 6 0 1 999 0 1 1.4 93.918 -42.7 4.96 5228.1 0
39 10 0 2 2 0 0 1 5 4 9 999 0 1 1.4 94.465 -41.8 4.959 5228.1 0
53 11 1 3 2 1 0 1 4 2 1 999 0 1 1.1 93.994 -36.4 4.858 5191 0
43 0 1 5 0 0 1 1 4 1 2 999 0 1 1.1 93.994 -36.4 4.857 5191 0
44 9 2 5 0 1 0 0 7 1 3 999 0 1 1.4 93.444 -36.1 4.968 5228.1 0
29 1 1 2 2 1 0 1 4 2 2 999 0 1 -1.8 92.893 -46.2 1.281 5099.1 0
47 1 1 0 0 1 0 1 4 0 2 999 0 1 1.1 93.994 -36.4 4.858 5191 0
35 9 1 5 0 0 0 0 6 0 2 999 0 1 1.4 93.918 -42.7 4.96 5228.1 0
50 6 1 6 0 1 0 0 7 1 1 999 0 1 1.4 93.444 -36.1 4.966 5228.1 0
55 9 0 5 2 1 0 0 7 1 1 999 0 1 1.4 93.444 -36.1 4.965 5228.1 0
37 7 1 3 0 0 0 1 4 4 3 999 0 1 1.1 93.994 -36.4 4.859 5191 0
34 1 2 3 0 1 0 0 6 1 4 999 0 1 1.4 93.918 -42.7 4.961 5228.1 0
49 3 1 0 2 1 0 0 7 3 5 999 0 1 1.4 93.444 -36.1 4.962 5228.1 0
48 10 1 5 0 0 0 0 4 2 1 6 3 2 -1.8 93.876 -40 0.682 5008.7 1
35 2 2 6 0 0 0 0 6 0 3 999 0 1 1.4 93.918 -42.7 4.962 5228.1 0
39 1 2 2 0 1 0 0 10 0 2 999 0 1 -0.1 93.2 -42 4.191 5195.8 0
36 1 1 2 0 0 0 1 4 3 2 999 0 1 1.1 93.994 -36.4 4.86 5191 0
33 6 1 5 0 1 0 1 5 0 4 999 0 1 1.4 94.465 -41.8 4.947 5228.1 0
33 0 2 6 0 1 1 0 4 2 6 999 1 0 -1.8 92.893 -46.2 1.281 5099.1 0
57 5 1 0 0 0 0 1 5 4 3 999 0 1 1.4 94.465 -41.8 4.967 5228.1 0
44 0 1 3 0 1 0 0 7 4 1 999 0 1 1.4 93.444 -36.1 4.964 5228.1 0
48 0 0 5 0 1 0 1 5 2 1 999 0 1 1.4 94.465 -41.8 4.864 5228.1 0
30 6 2 3 0 1 1 1 4 4 8 999 0 1 1.1 93.994 -36.4 4.859 5191 0
83 3 0 0 0 1 0 0 6 1 2 3 1 2 -1.7 94.215 -40.3 0.797 4991.6 1
50 9 1 3 0 1 0 1 4 3 1 999 0 1 1.1 93.994 -36.4 4.855 5191 1
70 5 1 0 0 1 0 0 7 1 3 6 1 2 -1.7 94.027 -38.3 0.904 4991.6 1
50 2 1 6 0 1 0 0 10 2 2 999 1 0 -0.1 93.2 -42 4.12 5195.8 0
29 1 1 5 0 0 0 1 4 2 5 999 0 1 1.1 93.994 -36.4 4.857 5191 0
40 4 1 6 0 1 0 0 10 4 1 999 0 1 -0.1 93.2 -42 4.021 5195.8 0
38 9 0 5 0 0 0 1 5 3 2 999 0 1 1.4 94.465 -41.8 4.961 5228.1 0
32 9 1 5 0 0 0 0 6 2 2 999 0 1 1.4 93.918 -42.7 4.963 5228.1 0
27 1 2 2 0 0 0 0 10 1 1 999 2 0 -3.4 92.649 -30.1 0.72 5017.5 1
26 0 1 3 0 1 1 0 9 0 2 999 0 1 -3.4 92.431 -26.9 0.731 5017.5 0
30 1 2 2 2 0 0 1 5 4 8 999 0 1 1.4 94.465 -41.8 4.959 5228.1 0
35 7 1 3 0 1 0 0 3 4 1 999 0 1 -1.8 93.075 -47.1 1.405 5099.1 0
30 4 1 6 0 1 0 0 4 0 1 999 1 0 -1.8 92.893 -46.2 1.299 5099.1 0
42 3 1 0 2 1 0 1 5 4 5 999 0 1 1.4 94.465 -41.8 4.959 5228.1 0
22 8 2 3 0 0 0 0 9 4 3 6 1 2 -3.4 92.431 -26.9 0.73 5017.5 1
31 1 0 7 0 1 0 0 6 4 1 999 0 1 1.4 93.918 -42.7 4.957 5228.1 0
37 0 2 6 0 0 1 0 7 0 2 999 0 1 1.4 93.444 -36.1 4.965 5228.1 0
34 0 0 6 0 1 0 0 4 1 5 999 1 0 -1.8 92.893 -46.2 1.291 5099.1 0
53 4 0 3 0 0 0 0 6 0 2 999 0 1 1.4 93.918 -42.7 4.962 5228.1 0
47 4 1 0 2 0 0 1 4 0 6 999 0 1 1.1 93.994 -36.4 4.858 5191 0
29 8 2 5 0 0 0 1 10 4 2 999 0 1 -0.1 93.2 -42 4.021 5195.8 0
20 8 2 3 0 1 0 0 6 0 4 999 0 1 1.4 93.918 -42.7 4.96 5228.1 0
33 9 1 2 0 1 0 0 3 3 2 999 0 1 -1.8 93.075 -47.1 1.365 5099.1 0
39 9 1 5 0 1 1 0 4 0 1 999 0 1 -1.8 92.893 -46.2 1.244 5099.1 1
49 10 1 3 0 0 0 0 8 2 1 999 1 0 -3.4 92.379 -29.8 0.768 5017.5 0
38 7 1 3 0 1 0 0 4 3 1 999 1 0 -1.8 92.893 -46.2 1.266 5099.1 0
44 1 1 2 0 0 1 0 6 4 3 999 0 1 1.4 93.918 -42.7 4.962 5228.1 0
34 1 1 2 0 1 0 0 3 0 1 999 1 0 -1.8 93.075 -47.1 1.405 5099.1 0
35 0 2 6 0 1 0 0 6 4 1 999 0 1 1.4 93.918 -42.7 4.957 5228.1 0
59 5 1 2 2 0 0 0 6 4 3 999 0 1 1.4 93.918 -42.7 4.962 5228.1 1
32 9 2 5 0 0 0 0 5 0 1 999 0 1 -2.9 92.963 -40.8 1.215 5076.2 0
49 0 0 6 0 0 0 0 3 3 1 999 0 1 -1.8 93.075 -47.1 1.365 5099.1 1
31 9 1 6 0 1 0 0 7 3 4 999 0 1 1.4 93.444 -36.1 4.964 5228.1 0
42 1 1 5 0 1 0 0 9 2 1 7 1 2 -3.4 92.431 -26.9 0.735 5017.5 1
35 0 1 3 0 1 0 1 4 2 2 999 0 1 1.1 93.994 -36.4 4.856 5191 0
28 0 2 3 0 1 0 1 4 4 1 999 0 1 1.1 93.994 -36.4 4.859 5191 0
25 1 1 2 0 1 0 1 4 4 2 999 0 1 1.1 93.994 -36.4 4.857 5191 0
26 8 2 3 0 0 0 0 4 0 1 999 0 1 -1.8 92.893 -46.2 1.244 5099.1 0
30 0 0 6 0 1 0 0 7 3 2 999 0 1 1.4 93.444 -36.1 4.964 5228.1 0
37 0 1 6 0 1 0 0 10 4 2 999 0 1 -0.1 93.2 -42 4.021 5195.8 0
56 0 1 3 2 1 0 0 10 1 1 999 0 1 -0.1 93.2 -42 4.153 5195.8 0
46 0 1 3 0 1 0 0 10 0 1 999 0 1 -0.1 93.2 -42 4.191 5195.8 0
48 1 1 1 2 0 0 0 3 4 1 999 1 0 -1.8 93.075 -47.1 1.405 5099.1 0
28 0 1 3 0 0 0 0 4 4 3 999 1 0 -1.8 92.893 -46.2 1.25 5099.1 0
